battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-26187_Li,Li0-3Mn2P5O16,Li0Mn2P5O16,Li3Mn2P5O16,Mn2P5O16,Li,2,0.003498224,0.017472125,"[InsertionVoltagePairDoc(max_delta_volume=0.0018644258802591462, average_voltage=4.495691788333322, capacity_grav=50.79151962171485, capacity_vol=139.60588031087403, energy_grav=228.34301768031423, energy_vol=627.625009716641, fracA_charge=0.0, fracA_discharge=0.041666666666666664, formula_charge='Mn2P5O16', formula_discharge='LiMn2P5O16', stability_charge=0.003498224384113513, stability_discharge=0.0030875844791697915, id_charge=MPID(mp-27026), id_discharge=MPID(mp-26188)), InsertionVoltagePairDoc(max_delta_volume=0.03351800139695982, average_voltage=3.8330633758333374, capacity_grav=98.97911691267178, capacity_vol=270.1566496610123, energy_grav=379.3932280102883, energy_vol=1035.527559553464, fracA_charge=0.041666666666666664, fracA_discharge=0.11538461538461539, formula_charge='LiMn2P5O16', formula_discharge='Li3Mn2P5O16', stability_charge=0.0030875844791697915, stability_discharge=0.017472124717851756, id_charge=MPID(mp-26188), id_discharge=MPID(mp-26187))]",148.4686754,601.8830296,405.2349745,1642.798075,4.053939513,mp-27026,mp-26187,Monoclinic,13,Monoclinic,13
mp-758915_Li,Li0.12-0.88FeBO3,Li0.12FeBO3,Li0.88FeBO3,FeBO3,Li,3,0.079460018,0.006709221,"[InsertionVoltagePairDoc(max_delta_volume=0.0036843827827270914, average_voltage=3.2479085383333244, capacity_grav=57.142567187020255, capacity_vol=182.90615918005102, energy_grav=185.59383186900874, energy_vol=594.0624761146419, fracA_charge=0.024390243902439025, fracA_discharge=0.06976744186046512, formula_charge='LiFe8(BO3)8', formula_discharge='Li3Fe8(BO3)8', stability_charge=0.07946001849592577, stability_discharge=0.06288897149712902, id_charge=MPID(mp-849747), id_discharge=MPID(mp-849619)), InsertionVoltagePairDoc(max_delta_volume=0.005601515494342735, average_voltage=3.0952338133333273, capacity_grav=56.30926436928578, capacity_vol=183.9307108647088, energy_grav=174.29033907973886, energy_vol=569.3085555788823, fracA_charge=0.06976744186046512, fracA_discharge=0.1111111111111111, formula_charge='Li3Fe8(BO3)8', formula_discharge='Li5Fe8(BO3)8', stability_charge=0.06288897149712902, stability_discharge=0.032620277208330606, id_charge=MPID(mp-849619), id_discharge=MPID(mp-761198)), InsertionVoltagePairDoc(max_delta_volume=0.007534745048858538, average_voltage=2.9725706233333304, capacity_grav=55.49991612389276, capacity_vol=182.55520394563607, energy_grav=164.97742026734747, energy_vol=542.6582363854227, fracA_charge=0.1111111111111111, fracA_discharge=0.14893617021276595, formula_charge='Li5Fe8(BO3)8', formula_discharge='Li7Fe8(BO3)8', stability_charge=0.032620277208330606, stability_discharge=0.0067092209042556306, id_charge=MPID(mp-761198), id_discharge=MPID(mp-1176890))]",166.4997484,517.0212887,547.6656118,1700.631882,3.105237658,mp-849747,mp-1176890,Triclinic,1,Triclinic,1
mp-26673_Li,Li1-3V(PO4)2,Li1V(PO4)2,Li3V(PO4)2,V(PO4)2,Li,2,0.064427483,0.044250275,"[InsertionVoltagePairDoc(max_delta_volume=0.010932732892988906, average_voltage=4.242238933333344, capacity_grav=105.20029195614208, capacity_vol=283.9663384511806, energy_grav=446.2847743343806, energy_vol=1204.6530567337118, fracA_charge=0.08333333333333333, fracA_discharge=0.15384615384615385, formula_charge='LiV(PO4)2', formula_discharge='Li2V(PO4)2', stability_charge=0.06442748341667404, stability_discharge=0.04367964868589347, id_charge=MPID(mp-32471), id_discharge=MPID(mp-762897)), InsertionVoltagePairDoc(max_delta_volume=0.05638793969170264, average_voltage=3.1529074800000005, capacity_grav=102.41016940886543, capacity_vol=299.9786152182394, energy_grav=322.88978915727904, energy_vol=945.8048197616289, fracA_charge=0.15384615384615385, fracA_discharge=0.21428571428571427, formula_charge='Li2V(PO4)2', formula_discharge='Li3V(PO4)2', stability_charge=0.04367964868589347, stability_discharge=0.044250274702379855, id_charge=MPID(mp-762897), id_discharge=MPID(mp-757278))]",204.8203388,757.338197,599.9572304,2218.38578,3.697573207,mp-32471,mp-757278,Triclinic,1,Triclinic,2
mp-753373_Li,Li1-2VF4,Li1VF4,Li2VF4,VF4,Li,1,0.082772888,0.061920437,"[InsertionVoltagePairDoc(max_delta_volume=0.006091666999104017, average_voltage=2.402084283333335, capacity_grav=190.32829613137682, capacity_vol=568.0794695428623, energy_grav=457.184608810793, energy_vol=1364.5747654732475, fracA_charge=0.16666666666666666, fracA_discharge=0.2857142857142857, formula_charge='LiVF4', formula_discharge='Li2VF4', stability_charge=0.0827728883333334, stability_discharge=0.061920437142857665, id_charge=MPID(mp-753373), id_discharge=MPID(mp-760339))]",190.3282961,457.1846088,568.0794695,1364.574765,2.402084283,mp-753373,mp-760339,Tetragonal,119,Tetragonal,139
mp-770853_Li,Li1-2CoPO4F,Li1CoPO4F,Li2CoPO4F,CoPO4F,Li,1,0.069115641,0.22996076,"[InsertionVoltagePairDoc(max_delta_volume=0.009501574648329125, average_voltage=2.775851160833331, capacity_grav=143.48843245551572, capacity_vol=477.45054457678117, energy_grav=398.30253179779834, energy_vol=1325.331648403964, fracA_charge=0.125, fracA_discharge=0.2222222222222222, formula_charge='LiCoPO4F', formula_discharge='Li2CoPO4F', stability_charge=0.06911564109375057, stability_discharge=0.22996076013888178, id_charge=MPID(mp-776411), id_discharge=MPID(mp-770853))]",143.4884325,398.3025318,477.4505446,1325.331648,2.775851161,mp-776411,mp-770853,Triclinic,1,Orthorhombic,62
mp-26039_Li,Li1-5Mn2(PO4)3,Li1Mn2(PO4)3,Li5Mn2(PO4)3,Mn2(PO4)3,Li,3,0.015853571,0.030695239,"[InsertionVoltagePairDoc(max_delta_volume=0.10961683249942333, average_voltage=4.378287313333321, capacity_grav=65.581859297815, capacity_vol=196.1732038684738, energy_grav=287.1362225484343, energy_vol=858.9026497132901, fracA_charge=0.05555555555555555, fracA_discharge=0.10526315789473684, formula_charge='LiMn2(PO4)3', formula_discharge='Li2Mn2(PO4)3', stability_charge=0.01585357069444182, stability_discharge=0.011660349131521919, id_charge=MPID(mp-26118), id_discharge=MPID(mp-1177925)), InsertionVoltagePairDoc(max_delta_volume=0.017525518541174234, average_voltage=4.308659548333343, capacity_grav=64.4866012269156, capacity_vol=192.79438234603413, energy_grav=277.85081011591456, energy_vol=830.6853563602692, fracA_charge=0.10526315789473684, fracA_discharge=0.15, formula_charge='Li2Mn2(PO4)3', formula_discharge='Li3Mn2(PO4)3', stability_charge=0.011660349131521919, stability_discharge=0.003190879972222227, id_charge=MPID(mp-1177925), id_discharge=MPID(mp-26039)), InsertionVoltagePairDoc(max_delta_volume=0.058361558126165614, average_voltage=3.4730733870833363, capacity_grav=124.80457356924488, capacity_vol=364.3261244056852, energy_grav=433.45544304962874, energy_vol=1265.3313668925982, fracA_charge=0.15, fracA_discharge=0.22727272727272727, formula_charge='Li3Mn2(PO4)3', formula_discharge='Li5Mn2(PO4)3', stability_charge=0.003190879972222227, stability_discharge=0.030695238749993692, id_charge=MPID(mp-26039), id_discharge=MPID(mp-849398))]",249.6091471,975.5407924,728.6522488,2847.772208,3.908273409,mp-26118,mp-849398,Monoclinic,7,Monoclinic,14
mp-26239_Li,Li0-1MoP2O7,Li0MoP2O7,Li1MoP2O7,MoP2O7,Li,1,0.021866757,0.016486841,"[InsertionVoltagePairDoc(max_delta_volume=0.011396433961574193, average_voltage=3.3867797933333366, capacity_grav=96.81765228608988, capacity_vol=333.73846712641324, energy_grav=327.90006840050233, energy_vol=1130.2986967217785, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='MoP2O7', formula_discharge='LiMoP2O7', stability_charge=0.021866756999999737, stability_discharge=0.016486841363644977, id_charge=MPID(mp-26240), id_discharge=MPID(mp-26239))]",96.81765229,327.9000684,333.7384671,1130.298697,3.386779793,mp-26240,mp-26239,Monoclinic,15,Monoclinic,15
mp-26113_Li,Li0-1Ti(PO3)4,Li0Ti(PO3)4,Li1Ti(PO3)4,Ti(PO3)4,Li,1,0.001910455,0.019973921,"[InsertionVoltagePairDoc(max_delta_volume=0.018464897940198233, average_voltage=2.981099823333328, capacity_grav=72.30046219822752, capacity_vol=173.51454856268046, energy_grav=215.53489508605404, energy_vol=517.2641900659689, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Ti(PO3)4', formula_discharge='LiTi(PO3)4', stability_charge=0.001910455441175074, stability_discharge=0.019973920907402132, id_charge=MPID(mp-26114), id_discharge=MPID(mp-26113))]",72.3004622,215.5348951,173.5145486,517.2641901,2.981099823,mp-26114,mp-26113,Orthorhombic,60,Orthorhombic,60
mp-753341_Li,Li0-1Mn3(OF3)2,Li0Mn3(OF3)2,Li1Mn3(OF3)2,Mn3(OF3)2,Li,1,0.071978191,0.018016745,"[InsertionVoltagePairDoc(max_delta_volume=0.03956098788841489, average_voltage=4.961333068333321, capacity_grav=84.34919705447875, capacity_vol=323.650880756698, energy_grav=418.484460633749, energy_vol=1605.7398172934102, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Mn3(OF3)2', formula_discharge='LiMn3(OF3)2', stability_charge=0.07197819113636328, stability_discharge=0.018016744791667705, id_charge=MPID(mp-1639489), id_discharge=MPID(mp-753341))]",84.34919705,418.4844606,323.6508808,1605.739817,4.961333068,mp-1639489,mp-753341,Monoclinic,7,Monoclinic,14
mp-769201_Li,Li0-1CuHCO4,Li0CuHCO4,Li1CuHCO4,CuHCO4,Li,1,0.044551366,0.084219839,"[InsertionVoltagePairDoc(max_delta_volume=0.03929766602300999, average_voltage=3.4509983333333283, capacity_grav=181.70096565583162, capacity_vol=455.3102246803381, energy_grav=627.0497296433313, energy_vol=1571.27482652147, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='CuHCO4', formula_discharge='LiCuHCO4', stability_charge=0.04455136625000211, stability_discharge=0.0842198393229161, id_charge=MPID(mp-769935), id_discharge=MPID(mp-769201))]",181.7009657,627.0497296,455.3102247,1571.274827,3.450998333,mp-769935,mp-769201,Hexagonal,176,Hexagonal,176
mp-26401_Li,Li0-1MoP4O13,Li0MoP4O13,Li1MoP4O13,MoP4O13,Li,1,0.097182844,0.040379716,"[InsertionVoltagePairDoc(max_delta_volume=0.007796565155123281, average_voltage=5.6236181683333415, capacity_grav=61.64544275865309, capacity_vol=173.9259581998481, energy_grav=346.67043189251456, energy_vol=978.0931784774511, fracA_charge=0.0, fracA_discharge=0.05263157894736842, formula_charge='MoP4O13', formula_discharge='LiMoP4O13', stability_charge=0.09718284430554824, stability_discharge=0.0403797159736774, id_charge=MPID(mp-26402), id_discharge=MPID(mp-26401))]",61.64544276,346.6704319,173.9259582,978.0931785,5.623618168,mp-26402,mp-26401,Orthorhombic,19,Orthorhombic,19
mp-752825_Li,Li0-3MnVP2(O4F)2,Li0MnVP2(O4F)2,Li3MnVP2(O4F)2,MnVP2(O4F)2,Li,3,0.003490552,0.035300466,"[InsertionVoltagePairDoc(max_delta_volume=0.01797728815991051, average_voltage=4.361064693333323, capacity_grav=78.65205779727296, capacity_vol=246.99537529351045, energy_grav=343.006712317699, energy_vol=1077.162810609142, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='MnVP2(O4F)2', formula_discharge='LiMnVP2(O4F)2', stability_charge=0.003490551805560571, stability_discharge=0.0021528465833382526, id_charge=MPID(mp-777048), id_discharge=MPID(mp-777400)), InsertionVoltagePairDoc(max_delta_volume=0.0188032310435855, average_voltage=4.1014705183333335, capacity_grav=77.0819621841293, capacity_vol=242.4367804963741, energy_grav=316.1493953934912, energy_vol=994.3473077655281, fracA_charge=0.06666666666666667, fracA_discharge=0.125, formula_charge='LiMnVP2(O4F)2', formula_discharge='Li2MnVP2(O4F)2', stability_charge=0.0021528465833382526, stability_discharge=0.0, id_charge=MPID(mp-777400), id_discharge=MPID(mp-1177877)), InsertionVoltagePairDoc(max_delta_volume=0.03479988279903656, average_voltage=2.712734083333335, capacity_grav=75.5733259093258, capacity_vol=234.28373401106825, energy_grav=205.01033698508633, energy_vol=635.5494704224261, fracA_charge=0.125, fracA_discharge=0.17647058823529413, formula_charge='Li2MnVP2(O4F)2', formula_discharge='Li3MnVP2(O4F)2', stability_charge=0.0, stability_discharge=0.03530046588236058, id_charge=MPID(mp-1177877), id_discharge=MPID(mp-752825))]",226.7199777,844.5522686,702.851202,2618.183819,3.725089765,mp-777048,mp-752825,Triclinic,2,Triclinic,1
mp-753543_Li,Li0-2VSn(PO4)2,Li0VSn(PO4)2,Li2VSn(PO4)2,VSn(PO4)2,Li,1,0.080852379,0.071970504,"[InsertionVoltagePairDoc(max_delta_volume=0.13346724135069898, average_voltage=2.615450627083338, capacity_grav=143.5244303282015, capacity_vol=510.3092930538496, energy_grav=375.3810613036735, energy_vol=1334.688760524146, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VSn(PO4)2', formula_discharge='Li2VSn(PO4)2', stability_charge=0.08085237857639704, stability_discharge=0.0719705036607019, id_charge=MPID(mp-753543), id_discharge=MPID(mp-756985))]",143.5244303,375.3810613,510.3092931,1334.688761,2.615450627,mp-753543,mp-756985,Monoclinic,11,Monoclinic,11
mp-17314_Li,Li0-1Mo3P3O16,Li0Mo3P3O16,Li1Mo3P3O16,Mo3P3O16,Li,1,0.01828594,0.010480714,"[InsertionVoltagePairDoc(max_delta_volume=0.010961364062465284, average_voltage=3.9988094483333088, capacity_grav=41.63836951342051, capacity_vol=143.07827737523954, energy_grav=166.5039054234595, energy_vol=572.1427674193617, fracA_charge=0.0, fracA_discharge=0.043478260869565216, formula_charge='Mo3P3O16', formula_discharge='LiMo3P3O16', stability_charge=0.018285940000000167, stability_discharge=0.010480713876805936, id_charge=MPID(mp-25359), id_discharge=MPID(mp-17314))]",41.63836951,166.5039054,143.0782774,572.1427674,3.998809448,mp-25359,mp-17314,Triclinic,2,Triclinic,2
mp-772144_Li,Li0-4Mn5V(PO4)6,Li0Mn5V(PO4)6,Li4Mn5V(PO4)6,Mn5V(PO4)6,Li,1,0.03818303,0.082690453,"[InsertionVoltagePairDoc(max_delta_volume=0.06660382414173349, average_voltage=3.3252504958333353, capacity_grav=116.12126259926691, capacity_vol=367.91597109291496, energy_grav=386.1322860350052, energy_vol=1223.4127653017185, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Mn5V(PO4)6', formula_discharge='Li4Mn5V(PO4)6', stability_charge=0.038183029791689194, stability_discharge=0.08269045347915505, id_charge=MPID(mp-772144), id_discharge=MPID(mp-775798))]",116.1212626,386.132286,367.9159711,1223.412765,3.325250496,mp-772144,mp-775798,Trigonal,146,Triclinic,1
mp-1355355_Li,Li0-1CoP2O7,Li0CoP2O7,Li1CoP2O7,CoP2O7,Li,1,2.579178962,2.206010085,"[InsertionVoltagePairDoc(max_delta_volume=0.05964310811075868, average_voltage=6.283112775833335, capacity_grav=111.75781176088262, capacity_vol=330.29325652803647, energy_grav=702.1869348739785, energy_vol=2075.2697798629033, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='CoP2O7', formula_discharge='LiCoP2O7', stability_charge=2.5791789617500136, stability_discharge=2.206010084863639, id_charge=MPID(mp-1355355), id_discharge=MPID(mp-1355680))]",111.7578118,702.1869349,330.2932565,2075.26978,6.283112776,mp-1355355,mp-1355680,Triclinic,2,Triclinic,1
mp-753061_Li,Li0-4TiCo3O8,Li0TiCo3O8,Li4TiCo3O8,TiCo3O8,Li,2,0.085565048,0.070875324,"[InsertionVoltagePairDoc(max_delta_volume=0.05108798812822335, average_voltage=3.7321466499999985, capacity_grav=215.28171070232935, capacity_vol=982.4310752895535, energy_grav=803.4629154039673, energy_vol=3666.576846497803, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='TiCo3O8', formula_discharge='Li3TiCo3O8', stability_charge=0.08556504770833318, stability_discharge=0.07508360283332216, id_charge=MPID(mp-1290660), id_discharge=MPID(mp-757214)), InsertionVoltagePairDoc(max_delta_volume=0.07212895701139166, average_voltage=2.9401471083333397, capacity_grav=70.4512738151119, capacity_vol=305.4455557374133, energy_grav=207.1371089859016, energy_vol=898.0548674546257, fracA_charge=0.2, fracA_discharge=0.25, formula_charge='Li3TiCo3O8', formula_discharge='Li4TiCo3O8', stability_charge=0.07508360283332216, stability_discharge=0.0708753235937527, id_charge=MPID(mp-757214), id_discharge=MPID(mp-1297766))]",281.8050953,995.9405657,1221.782223,4317.95769,3.534146765,mp-1290660,mp-1297766,Trigonal,160,Triclinic,1
mp-755088_Li,Li0-1V6O7F5,Li0V6O7F5,Li1V6O7F5,V6O7F5,Li,1,0.038439887,0.090441487,"[InsertionVoltagePairDoc(max_delta_volume=0.04695771330214815, average_voltage=2.1904561733333354, capacity_grav=51.58318989000849, capacity_vol=207.14738585422066, energy_grav=112.99071673479479, energy_vol=453.74727013424007, fracA_charge=0.0, fracA_discharge=0.05263157894736842, formula_charge='V6O7F5', formula_discharge='LiV6O7F5', stability_charge=0.038439887222237346, stability_discharge=0.09044148740131241, id_charge=MPID(mp-763201), id_discharge=MPID(mp-755088))]",51.58318989,112.9907167,207.1473859,453.7472701,2.190456173,mp-763201,mp-755088,Monoclinic,5,Triclinic,1
mp-25843_Li,Li0-1Mo2(PO4)3,Li0Mo2(PO4)3,Li1Mo2(PO4)3,Mo2(PO4)3,Li,1,0.011306455,0.051762815,"[InsertionVoltagePairDoc(max_delta_volume=0.010428513344634904, average_voltage=2.8198547483333174, capacity_grav=55.40528673862596, capacity_vol=172.7654985083118, energy_grav=156.2348608926834, energy_vol=487.17361131683566, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Mo2(PO4)3', formula_discharge='LiMo2(PO4)3', stability_charge=0.011306454999999715, stability_discharge=0.05176281472223643, id_charge=MPID(mp-25844), id_discharge=MPID(mp-25843))]",55.40528674,156.2348609,172.7654985,487.1736113,2.819854748,mp-25844,mp-25843,Orthorhombic,57,Orthorhombic,57
