battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-19000_Na,Na0-1VPO5,Na0VPO5,Na1VPO5,VPO5,Na,1,0.014684578,0.030186602,"[InsertionVoltagePairDoc(max_delta_volume=0.16840565989719303, average_voltage=3.422399809051729, capacity_grav=144.9496306764634, capacity_vol=418.30250152442824, energy_grav=496.075588349247, energy_vol=1431.5984013430639, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='VPO5', formula_discharge='NaVPO5', stability_charge=0.014684577500000628, stability_discharge=0.03018660187499922, id_charge=MPID(mp-19000), id_discharge=MPID(mp-763899))]",144.9496307,496.0755883,418.3025015,1431.598401,3.422399809,mp-19000,mp-763899,Tetragonal,129,Orthorhombic,33
mp-754549_Na,Na1-2CuO2,Na1CuO2,Na2CuO2,CuO2,Na,1,0.086401396,0.048682952,"[InsertionVoltagePairDoc(max_delta_volume=0.0917693417621479, average_voltage=1.6143534265517236, capacity_grav=189.37718711895806, capacity_vol=706.7934963073355, energy_grav=305.7217109362169, energy_vol=1141.0145026282203, fracA_charge=0.25, fracA_discharge=0.4, formula_charge='NaCuO2', formula_discharge='Na2CuO2', stability_charge=0.08640139624999943, stability_discharge=0.04868295183333515, id_charge=MPID(mp-754718), id_discharge=MPID(mp-754549))]",189.3771871,305.7217109,706.7934963,1141.014503,1.614353427,mp-754718,mp-754549,Orthorhombic,36,Orthorhombic,36
mp-1043383_Na,Na0-1Mn(GeO3)2,Na0Mn(GeO3)2,Na1Mn(GeO3)2,Mn(GeO3)2,Na,1,0.083475351,0.010586401,"[InsertionVoltagePairDoc(max_delta_volume=0.08426445629366208, average_voltage=3.9541460315517196, capacity_grav=83.96343139083412, capacity_vol=365.1458741474212, energy_grav=332.0036690295318, energy_vol=1443.840109197509, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Mn(GeO3)2', formula_discharge='NaMn(GeO3)2', stability_charge=0.08347535064814515, stability_discharge=0.010586401148833247, id_charge=MPID(mp-1043383), id_discharge=MPID(mp-1105628))]",83.96343139,332.003669,365.1458741,1443.840109,3.954146032,mp-1043383,mp-1105628,Monoclinic,15,Monoclinic,15
mp-783905_Na,Na0-0.5VO2,Na0VO2,Na0.5VO2,VO2,Na,1,0.137107378,0.017517626,"[InsertionVoltagePairDoc(max_delta_volume=0.0713203312043158, average_voltage=2.9141998290517144, capacity_grav=141.90410728551464, capacity_vol=501.4899012352447, energy_grav=413.5369251931829, energy_vol=1461.4417844509112, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VO2', formula_discharge='NaV2O4', stability_charge=0.13710737791666716, stability_discharge=0.01751762615477581, id_charge=MPID(mp-1446045), id_discharge=MPID(mp-783905))]",141.9041073,413.5369252,501.4899012,1461.441784,2.914199829,mp-1446045,mp-783905,Monoclinic,11,Orthorhombic,59
mp-25207_Na,Na0-0.67V2O5,Na0V2O5,Na0.67V2O5,V2O5,Na,3,0.029818074,0.044422465,"[InsertionVoltagePairDoc(max_delta_volume=0.0023667754958573983, average_voltage=3.780886806551738, capacity_grav=35.711035675226235, capacity_vol=119.61183845273494, energy_grav=135.0193836327613, energy_vol=452.23882191334343, fracA_charge=0.0, fracA_discharge=0.034482758620689655, formula_charge='V2O5', formula_discharge='NaV8O20', stability_charge=0.029818073571430403, stability_discharge=0.01920991982756526, id_charge=MPID(mp-25207), id_discharge=MPID(mp-861842)), InsertionVoltagePairDoc(max_delta_volume=0.009606564723318334, average_voltage=3.1539743065517643, capacity_grav=11.783361773030265, capacity_vol=40.25363244016874, energy_grav=37.1644202769417, energy_vol=126.9589224616708, fracA_charge=0.034482758620689655, fracA_discharge=0.045454545454545456, formula_charge='NaV8O20', formula_discharge='NaV6O15', stability_charge=0.01920991982756526, stability_discharge=0.02295860386362314, id_charge=MPID(mp-861842), id_discharge=MPID(mp-757364)), InsertionVoltagePairDoc(max_delta_volume=0.08265239705210314, average_voltage=2.798980851551722, capacity_grav=45.301886429577046, capacity_vol=148.72227706611366, energy_grav=126.79911265555695, energy_vol=416.27080570722194, fracA_charge=0.045454545454545456, fracA_discharge=0.08695652173913043, formula_charge='NaV6O15', formula_discharge='Na2V6O15', stability_charge=0.02295860386362314, stability_discharge=0.04442246456520316, id_charge=MPID(mp-757364), id_discharge=MPID(mp-778594))]",90.60377286,290.9803376,297.4445541,955.2639373,3.211569767,mp-25207,mp-778594,Monoclinic,12,Monoclinic,8
mp-753049_Na,Na0-1Ni5O6,Na0Ni5O6,Na1Ni5O6,Ni5O6,Na,1,0.04071468,0.032538303,"[InsertionVoltagePairDoc(max_delta_volume=0.043142291111803566, average_voltage=2.954215496551715, capacity_grav=64.98066481620197, capacity_vol=385.11638705733026, energy_grav=191.96688697625663, energy_vol=1137.7167986207733, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ni5O6', formula_discharge='NaNi5O6', stability_charge=0.04071467954546648, stability_discharge=0.03253830270833813, id_charge=MPID(mp-754806), id_discharge=MPID(mp-753049))]",64.98066482,191.966887,385.1163871,1137.716799,2.954215497,mp-754806,mp-753049,Monoclinic,12,Monoclinic,12
mp-6465_Na,Na0-1Ti(SiO3)2,Na0Ti(SiO3)2,Na1Ti(SiO3)2,Ti(SiO3)2,Na,1,0.03947304,0.011832164,"[InsertionVoltagePairDoc(max_delta_volume=0.031140861135458442, average_voltage=1.2832474865517336, capacity_grav=120.17298946517072, capacity_vol=397.5247375352412, energy_grav=154.2116866825883, energy_vol=510.12262028423584, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Ti(SiO3)2', formula_discharge='NaTi(SiO3)2', stability_charge=0.03947304027777321, stability_discharge=0.011832164156240665, id_charge=MPID(mp-25301), id_discharge=MPID(mp-6465))]",120.1729895,154.2116867,397.5247375,510.1226203,1.283247487,mp-25301,mp-6465,Monoclinic,15,Monoclinic,15
mp-776638_Na,Na4-6Mn2As(CO4)4,Na4Mn2As(CO4)4,Na6Mn2As(CO4)4,Mn2As(CO4)4,Na,1,0.09457495,0.040900862,"[InsertionVoltagePairDoc(max_delta_volume=0.022071970096255722, average_voltage=3.9339842915517274, capacity_grav=85.52260728219764, capacity_vol=244.92329532883394, energy_grav=336.4445936207129, energy_vol=963.5243964587173, fracA_charge=0.14814814814814814, fracA_discharge=0.20689655172413793, formula_charge='Na4Mn2As(CO4)4', formula_discharge='Na6Mn2As(CO4)4', stability_charge=0.09457495015817585, stability_discharge=0.04090086183908159, id_charge=MPID(mp-781108), id_discharge=MPID(mp-850884))]",85.52260728,336.4445936,244.9232953,963.5243965,3.933984292,mp-781108,mp-850884,Orthorhombic,70,Cubic,203
mp-770900_Na,Na1-3MnAsCO7,Na1MnAsCO7,Na3MnAsCO7,MnAsCO7,Na,2,0.01330297,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.03794643721951996, average_voltage=3.849355701551733, capacity_grav=89.38424868137491, capacity_vol=265.94760957228385, energy_grav=344.07176729056846, energy_vol=1023.726947221125, fracA_charge=0.09090909090909091, fracA_discharge=0.16666666666666666, formula_charge='NaMnAsCO7', formula_discharge='Na2MnAsCO7', stability_charge=0.013302969853538293, stability_discharge=0.0, id_charge=MPID(mp-770900), id_discharge=MPID(mp-773119)), InsertionVoltagePairDoc(max_delta_volume=0.02390476018650145, average_voltage=2.931335156551715, capacity_grav=83.01901451525812, capacity_vol=259.7386201465088, energy_grav=243.35655591085325, energy_vol=761.3809487496928, fracA_charge=0.16666666666666666, fracA_discharge=0.23076923076923078, formula_charge='Na2MnAsCO7', formula_discharge='Na3MnAsCO7', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-773119), id_discharge=MPID(mp-771035))]",166.038029,562.9262728,519.4772403,1761.207287,3.390345429,mp-770900,mp-771035,Monoclinic,4,Monoclinic,11
mp-558418_Na,Na0-3CrF6,Na0CrF6,Na3CrF6,CrF6,Na,2,0.0,0.08507943,"[InsertionVoltagePairDoc(max_delta_volume=0.05297519944214746, average_voltage=5.795380056551725, capacity_grav=141.8245715424789, capacity_vol=366.3523388448711, energy_grav=821.9272934462756, energy_vol=2123.1510382126457, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='CrF6', formula_discharge='NaCrF6', stability_charge=0.0, stability_discharge=0.03594174906250025, id_charge=MPID(mp-1391848), id_discharge=MPID(mp-558418)), InsertionVoltagePairDoc(max_delta_volume=0.13552634033228173, average_voltage=4.793026676551722, capacity_grav=228.14059547287653, capacity_vol=645.2555538917183, energy_grav=1093.4839601058923, energy_vol=3092.727082996163, fracA_charge=0.125, fracA_discharge=0.3, formula_charge='NaCrF6', formula_discharge='Na3CrF6', stability_charge=0.03594174906250025, stability_discharge=0.08507942950000036, id_charge=MPID(mp-558418), id_discharge=MPID(mp-1110571))]",342.2108932,1754.564689,967.8833308,4962.477667,5.12714447,mp-1391848,mp-1110571,Trigonal,148,Cubic,225
mp-767550_Na,Na1-2TiPCO7,Na1TiPCO7,Na2TiPCO7,TiPCO7,Na,1,0.024156474,0.081333512,"[InsertionVoltagePairDoc(max_delta_volume=0.023046192700087342, average_voltage=1.5432666315517205, capacity_grav=107.71139236225964, capacity_vol=283.0924073601768, energy_grav=166.22739767065016, energy_vol=436.88706592460755, fracA_charge=0.09090909090909091, fracA_discharge=0.16666666666666666, formula_charge='NaTiPCO7', formula_discharge='Na2TiPCO7', stability_charge=0.024156474292929886, stability_discharge=0.08133351218752694, id_charge=MPID(mp-767556), id_discharge=MPID(mp-767550))]",107.7113924,166.2273977,283.0924074,436.8870659,1.543266632,mp-767556,mp-767550,Monoclinic,4,Monoclinic,11
mp-17999_Na,Na0-1VF4,Na0VF4,Na1VF4,VF4,Na,1,0.02451301,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.19147314460584042, average_voltage=4.179153189051728, capacity_grav=178.7660645353225, capacity_vol=532.0809859734361, energy_grav=747.09076869702, energy_vol=2223.6479493646734, fracA_charge=0.0, fracA_discharge=0.16666666666666666, formula_charge='VF4', formula_discharge='NaVF4', stability_charge=0.024513009999999724, stability_discharge=0.0, id_charge=MPID(mp-850937), id_discharge=MPID(mp-17999))]",178.7660645,747.0907687,532.080986,2223.647949,4.179153189,mp-850937,mp-17999,Monoclinic,14,Monoclinic,14
mp-531997_Na,Na0-0.75WO3,Na0WO3,Na0.75WO3,WO3,Na,2,0.004749718,0.022687349,"[InsertionVoltagePairDoc(max_delta_volume=0.07473866781597982, average_voltage=2.203200306551725, capacity_grav=55.07159288473952, capacity_vol=374.95818218431975, energy_grav=121.33375032594992, energy_vol=826.1079819325709, fracA_charge=0.0, fracA_discharge=0.1111111111111111, formula_charge='WO3', formula_discharge='Na(WO3)2', stability_charge=0.004749718124999802, stability_discharge=0.01229160497905113, id_charge=MPID(mp-756478), id_discharge=MPID(mp-1221440)), InsertionVoltagePairDoc(max_delta_volume=0.03150771986094569, average_voltage=1.822987221551731, capacity_grav=26.90041798175973, capacity_vol=181.7524847195844, energy_grav=49.03911823514839, energy_vol=331.33245712907865, fracA_charge=0.1111111111111111, fracA_discharge=0.15789473684210525, formula_charge='Na(WO3)2', formula_discharge='Na3(WO3)4', stability_charge=0.01229160497905113, stability_discharge=0.02268734941908157, id_charge=MPID(mp-1221440), id_discharge=MPID(mp-757849))]",80.70125395,167.5731365,545.2574542,1132.206717,2.076462612,mp-756478,mp-757849,Cubic,204,Monoclinic,8
mp-568345_Na,Na0-3Fe,Na0Fe,Na3Fe,Fe,Na,1,0.7613994,0.686518195,"[InsertionVoltagePairDoc(max_delta_volume=7.196324164616001, average_voltage=-0.6615577934482759, capacity_grav=644.1925194919359, capacity_vol=1214.9419279921021, energy_grav=-426.17058175097054, energy_vol=-803.7543010502492, fracA_charge=0.0, fracA_discharge=0.75, formula_charge='Fe', formula_discharge='Na3Fe', stability_charge=0.7613994000000002, stability_discharge=0.6865181950862067, id_charge=MPID(mp-568345), id_discharge=MPID(mp-1186037))]",644.1925195,-426.1705818,1214.941928,-803.7543011,-0.661557793,mp-568345,mp-1186037,Cubic,221,Cubic,221
mp-1079436_Na,Na0-1V(NF3)2,Na0V(NF3)2,Na1V(NF3)2,V(NF3)2,Na,1,1.185116869,1.048049002,"[InsertionVoltagePairDoc(max_delta_volume=0.188305545215806, average_voltage=6.389667736551726, capacity_grav=124.11823077955326, capacity_vol=293.1165613869202, energy_grav=793.0742547299927, energy_vol=1872.9174353429871, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='V(NF3)2', formula_discharge='NaV(NF3)2', stability_charge=1.1851168688888958, stability_discharge=1.0480490020000035, id_charge=MPID(mp-1207847), id_discharge=MPID(mp-1079436))]",124.1182308,793.0742547,293.1165614,1872.917435,6.389667737,mp-1207847,mp-1079436,Cubic,225,Cubic,225
